id,age,job,marital,education,default,balance,housing,loan,y
548,40,admin.,single,unknown,no,419,yes,no,no
549,53,retired,married,secondary,no,303,yes,no,no
550,39,blue-collar,married,secondary,no,607,yes,no,no
551,44,blue-collar,divorced,secondary,no,579,yes,no,no
552,38,admin.,married,secondary,no,3047,yes,no,no
553,54,technician,divorced,secondary,no,83,yes,no,no
554,58,management,married,tertiary,no,68,yes,no,no
555,28,admin.,single,secondary,no,251,yes,no,no
556,36,blue-collar,married,secondary,no,688,yes,no,no
557,60,retired,married,primary,no,364,yes,no,no
558,42,services,divorced,secondary,no,55,yes,no,no
559,42,admin.,married,secondary,no,101,yes,no,no
560,44,management,married,tertiary,no,105,yes,no,no
561,51,blue-collar,divorced,primary,no,325,yes,no,no
562,47,entrepreneur,married,unknown,no,209,yes,no,no
563,37,blue-collar,married,secondary,no,183,yes,no,no
564,35,services,married,secondary,no,109,yes,no,no
565,35,blue-collar,single,secondary,no,376,yes,yes,no
566,40,blue-collar,married,primary,no,-7,yes,no,no
567,35,management,single,tertiary,no,550,yes,no,no
568,57,blue-collar,married,primary,no,162,yes,no,no
569,53,management,married,tertiary,no,115,yes,no,no
570,41,blue-collar,married,primary,no,512,yes,no,no
571,57,blue-collar,married,unknown,no,807,yes,no,no
572,43,blue-collar,married,primary,no,1211,yes,no,no
573,56,self-employed,married,unknown,no,7,no,no,no
574,31,entrepreneur,married,tertiary,no,281,yes,no,no
575,30,management,married,tertiary,no,32,yes,no,no
576,54,blue-collar,married,secondary,no,254,yes,no,no
577,36,management,married,tertiary,no,144,yes,no,no
578,37,admin.,single,secondary,no,569,yes,yes,no
579,38,housemaid,married,secondary,no,0,yes,no,no
580,48,admin.,married,secondary,no,3754,yes,no,no
581,55,housemaid,divorced,tertiary,no,6920,yes,no,no
582,59,services,married,secondary,no,307,yes,yes,no
583,37,technician,married,secondary,no,-421,yes,no,no
584,33,blue-collar,divorced,secondary,no,60,no,no,no
585,44,blue-collar,married,primary,no,67,yes,no,no
586,57,technician,married,secondary,no,402,yes,no,no
587,30,self-employed,single,tertiary,no,800,no,no,no
588,42,technician,married,tertiary,no,239,yes,yes,no
589,44,admin.,divorced,secondary,no,161,yes,no,no
590,29,student,single,secondary,no,110,yes,no,no
591,42,services,married,secondary,no,0,yes,no,no
592,50,blue-collar,married,primary,no,156,yes,no,no
593,42,technician,single,secondary,no,0,yes,no,no
594,39,admin.,married,secondary,no,20,yes,no,no
595,55,technician,single,tertiary,no,92,yes,no,no
596,46,services,married,secondary,no,89,yes,no,no
597,43,blue-collar,married,primary,no,-454,yes,no,no
598,42,admin.,married,secondary,no,445,yes,no,no
599,30,admin.,married,secondary,no,4,no,no,no
600,47,blue-collar,married,secondary,no,1001,yes,no,no
601,51,services,divorced,secondary,no,-69,yes,no,no
602,38,technician,single,secondary,no,42,yes,no,no
603,57,technician,married,unknown,no,1617,yes,no,no
604,46,management,married,tertiary,no,0,no,no,no
605,29,student,single,tertiary,no,185,yes,no,no
606,59,retired,married,secondary,no,836,yes,no,no
607,44,blue-collar,married,primary,no,503,yes,no,no
608,40,retired,married,primary,no,407,yes,no,no
609,31,blue-collar,single,secondary,no,53,yes,no,no
610,43,management,married,tertiary,no,144,yes,no,no
611,34,services,married,secondary,no,205,yes,no,no
612,39,management,married,tertiary,no,305,yes,no,no
613,30,blue-collar,divorced,secondary,no,251,yes,yes,no
614,29,technician,married,secondary,no,8,no,no,no
615,40,blue-collar,divorced,secondary,no,139,yes,no,no
616,36,services,married,secondary,no,184,yes,no,no
617,37,blue-collar,single,secondary,no,238,yes,no,no
618,35,blue-collar,married,primary,yes,0,yes,no,no
619,47,services,married,primary,no,222,yes,no,no
620,31,services,married,secondary,no,414,yes,no,no
621,56,retired,single,primary,no,223,yes,no,no
622,57,technician,married,secondary,no,197,no,no,no
623,36,blue-collar,married,secondary,no,-251,yes,no,no
624,47,blue-collar,married,unknown,no,733,yes,no,no
625,29,technician,single,tertiary,no,0,yes,no,no
626,57,services,married,secondary,no,1,no,no,no
627,45,blue-collar,married,primary,no,97,yes,no,no
628,31,management,divorced,tertiary,no,0,yes,no,no
629,37,technician,single,tertiary,no,147,no,no,no
630,30,technician,single,tertiary,no,3,yes,no,no
631,58,services,divorced,secondary,no,1109,yes,yes,no
632,33,services,married,secondary,no,404,yes,no,no
633,39,blue-collar,married,primary,no,981,yes,no,no
634,33,blue-collar,single,primary,no,95,yes,no,no
635,34,services,married,secondary,no,302,yes,no,no
636,36,services,divorced,secondary,no,-290,yes,yes,no
637,37,services,single,secondary,no,259,yes,no,no
638,35,blue-collar,married,secondary,no,527,yes,yes,no
639,34,management,single,tertiary,no,872,yes,no,no
640,40,management,divorced,tertiary,no,490,yes,no,no
641,42,blue-collar,single,primary,no,19,yes,no,no
642,42,management,married,tertiary,no,386,yes,no,no
643,44,technician,divorced,secondary,no,-329,yes,no,no
644,45,entrepreneur,married,secondary,no,68,yes,no,no
645,35,blue-collar,single,unknown,yes,-532,yes,no,no
646,36,admin.,divorced,secondary,no,0,yes,no,no
647,49,blue-collar,married,secondary,no,64,yes,no,no
648,31,blue-collar,single,secondary,no,1415,yes,no,no
649,31,technician,single,secondary,no,147,yes,no,no
650,39,blue-collar,married,secondary,no,72,yes,no,no
651,37,services,single,secondary,no,-196,yes,no,no
652,33,blue-collar,married,primary,no,716,yes,no,no
653,37,management,married,tertiary,no,0,yes,no,no
654,42,services,married,secondary,no,-246,yes,no,no
655,56,blue-collar,married,secondary,no,-203,yes,no,no
656,36,services,single,secondary,no,342,yes,no,no
657,29,technician,single,tertiary,no,3,yes,no,no
658,54,management,married,tertiary,yes,-248,yes,yes,no
659,38,blue-collar,married,secondary,no,376,yes,no,no
660,43,blue-collar,divorced,secondary,no,370,yes,no,no
661,47,admin.,single,secondary,no,594,yes,no,no
662,47,blue-collar,married,secondary,no,387,yes,no,no
663,38,services,married,secondary,no,208,yes,no,no
664,40,blue-collar,married,secondary,no,563,yes,no,no
665,33,services,divorced,secondary,no,392,yes,yes,no
666,33,retired,married,secondary,no,165,no,no,no
667,53,admin.,divorced,unknown,no,236,yes,no,no
668,37,services,married,primary,no,52,yes,no,no
669,40,management,single,tertiary,no,1265,yes,no,no
670,35,technician,married,secondary,no,118,yes,no,no
671,49,blue-collar,married,primary,no,3659,yes,no,no
672,52,self-employed,married,secondary,no,273,no,no,no
673,33,services,divorced,secondary,no,327,yes,no,no
674,31,admin.,single,secondary,no,299,yes,no,no
675,32,blue-collar,married,secondary,no,0,yes,no,no
676,35,blue-collar,single,primary,no,109,yes,no,no
677,37,unknown,single,unknown,no,414,yes,no,no
678,31,technician,married,secondary,no,344,yes,no,no
679,38,admin.,married,secondary,no,8,yes,no,no
680,38,blue-collar,married,secondary,no,266,yes,no,no
681,33,housemaid,married,tertiary,no,98,yes,yes,no
682,37,management,single,tertiary,yes,45,yes,no,no
683,29,unemployed,married,tertiary,no,8,yes,no,no
684,42,management,married,tertiary,no,263,yes,no,no
685,40,blue-collar,married,secondary,no,306,yes,no,no
686,32,management,married,tertiary,no,233,yes,no,no
687,47,management,divorced,tertiary,no,447,no,yes,no
688,29,student,single,secondary,no,872,yes,no,no
689,59,blue-collar,married,secondary,no,202,yes,no,no
690,29,entrepreneur,married,primary,no,56,yes,yes,no
691,59,blue-collar,married,primary,no,229,yes,yes,no
692,44,blue-collar,married,primary,no,143,yes,no,no
693,49,admin.,married,secondary,no,326,yes,no,no
694,43,blue-collar,married,secondary,no,167,yes,no,no
695,52,admin.,single,secondary,no,545,yes,no,no
696,40,admin.,married,secondary,no,2100,yes,yes,no
697,32,services,married,secondary,no,0,yes,yes,no
698,47,admin.,married,primary,no,192,yes,no,no
699,35,management,married,tertiary,no,267,yes,no,no
700,27,services,single,secondary,no,0,yes,no,no
701,50,blue-collar,married,primary,no,377,yes,no,no
702,44,retired,married,secondary,no,7624,no,no,no
703,43,self-employed,married,primary,no,66,yes,no,no
704,51,blue-collar,married,unknown,no,37,yes,no,no
705,32,admin.,single,secondary,no,64,yes,no,no
706,34,admin.,divorced,secondary,no,627,yes,no,no
707,57,self-employed,married,primary,no,1013,yes,no,no
708,43,admin.,single,secondary,no,140,yes,no,no
709,38,blue-collar,married,unknown,no,5,yes,no,no
710,37,unemployed,divorced,secondary,no,74,yes,no,no
711,44,admin.,married,secondary,no,58544,yes,no,no
712,30,services,single,tertiary,no,542,yes,no,no
713,32,blue-collar,married,secondary,no,-205,yes,no,no
714,30,management,single,tertiary,no,112,yes,no,no
715,55,blue-collar,married,secondary,no,1268,yes,no,no
716,33,admin.,married,secondary,no,44,yes,yes,no
717,55,retired,married,primary,no,-90,yes,yes,no
718,33,blue-collar,married,secondary,no,0,no,no,no
719,40,blue-collar,married,secondary,yes,-94,yes,yes,no
720,39,blue-collar,married,secondary,yes,-345,yes,no,no
721,54,blue-collar,married,secondary,no,-932,yes,no,no
722,39,blue-collar,married,primary,no,20,yes,no,no
723,49,blue-collar,married,secondary,no,90,yes,no,no
724,27,management,single,tertiary,no,134,yes,yes,no
725,40,blue-collar,married,secondary,no,61,yes,no,no
726,47,blue-collar,married,secondary,yes,-5,yes,no,no
727,31,services,single,secondary,no,-45,no,no,no
728,53,blue-collar,single,secondary,no,156,yes,yes,no
729,31,services,married,secondary,no,564,yes,no,no
730,31,management,married,secondary,no,2019,no,no,no
731,35,technician,single,secondary,no,1855,yes,no,no
732,51,technician,married,secondary,no,220,yes,no,no
733,33,blue-collar,married,primary,no,198,yes,no,no
734,37,management,married,tertiary,no,115,no,no,no
735,42,technician,married,tertiary,no,644,yes,no,no
736,28,blue-collar,married,secondary,no,225,yes,yes,no
737,57,retired,married,secondary,no,502,yes,no,no
738,38,services,married,secondary,no,-32,yes,no,no
739,39,blue-collar,married,primary,no,106,yes,no,no
740,36,technician,married,tertiary,no,301,yes,no,no
741,57,retired,married,tertiary,no,906,yes,no,no
742,44,management,married,unknown,no,187,yes,no,no
743,48,services,divorced,secondary,no,852,yes,yes,no
744,46,blue-collar,married,primary,no,143,yes,no,no
745,43,admin.,married,secondary,no,71,no,no,no
746,49,services,married,secondary,no,1496,yes,no,no
747,29,services,single,secondary,no,703,yes,no,no
748,53,blue-collar,married,secondary,no,732,yes,no,no
749,30,services,single,secondary,no,21,yes,no,no
750,33,technician,married,secondary,no,0,yes,no,no
751,47,blue-collar,married,primary,no,550,yes,no,no
752,58,retired,married,secondary,no,268,yes,no,no
753,31,unemployed,married,secondary,no,-825,yes,no,no
754,38,admin.,single,secondary,no,137,yes,yes,no
755,60,retired,married,secondary,no,42,yes,yes,no
756,52,admin.,married,primary,no,270,yes,no,no
757,42,blue-collar,married,primary,no,803,yes,no,no
758,30,technician,single,secondary,no,102,yes,no,no
759,33,entrepreneur,divorced,tertiary,no,188,yes,no,no
760,46,admin.,divorced,secondary,no,207,yes,no,no
761,51,blue-collar,married,primary,no,1466,yes,no,no
762,40,unemployed,single,secondary,no,350,yes,no,no
763,50,admin.,married,secondary,no,159,yes,no,no
764,42,entrepreneur,married,tertiary,no,157,yes,yes,no
765,38,technician,married,secondary,no,0,no,no,no
766,36,admin.,single,primary,no,91,yes,no,no
767,37,unemployed,divorced,primary,no,849,yes,no,no
768,33,management,married,tertiary,no,436,yes,no,no
769,38,blue-collar,single,secondary,no,-1,yes,no,no
770,52,blue-collar,married,tertiary,no,297,yes,no,no
771,29,blue-collar,married,secondary,no,313,yes,yes,no
772,37,blue-collar,married,primary,no,310,yes,no,no
773,34,admin.,married,secondary,no,475,yes,no,no
774,43,blue-collar,married,primary,no,61,yes,no,no
775,49,services,married,secondary,no,1377,yes,no,no
776,33,technician,single,secondary,no,56,no,no,no
777,47,admin.,married,unknown,no,0,yes,no,no
778,30,blue-collar,single,primary,no,660,yes,no,no
779,44,services,married,primary,no,-79,yes,no,no
780,30,services,single,secondary,no,342,yes,no,no
781,40,blue-collar,married,unknown,no,-4,yes,no,no
782,41,blue-collar,married,unknown,no,225,yes,no,no
783,34,blue-collar,married,primary,no,267,yes,no,no
784,53,services,married,primary,no,46,yes,no,no
785,35,blue-collar,married,primary,no,624,yes,no,no
786,34,technician,divorced,secondary,no,1107,yes,yes,no
787,39,admin.,single,secondary,no,573,yes,no,no
788,39,management,single,tertiary,no,406,yes,no,no
789,52,services,divorced,secondary,no,220,yes,no,no
790,37,blue-collar,divorced,primary,no,139,yes,no,no
791,39,admin.,married,secondary,no,367,yes,no,no
792,52,entrepreneur,divorced,primary,no,278,yes,no,no
793,35,blue-collar,married,primary,no,229,yes,no,no
794,48,technician,married,secondary,no,-500,yes,no,no
795,31,admin.,divorced,secondary,no,308,yes,no,no
796,43,technician,divorced,tertiary,no,1026,yes,yes,no
797,43,blue-collar,single,primary,no,548,yes,no,no
798,39,blue-collar,married,secondary,no,356,yes,yes,no
799,40,technician,married,primary,no,164,yes,no,no
800,58,management,married,tertiary,no,211,no,no,no
801,31,blue-collar,married,primary,no,19,yes,no,no
802,37,management,married,tertiary,no,308,yes,no,no
803,37,technician,married,tertiary,no,16,yes,yes,no
804,39,blue-collar,married,primary,no,867,yes,no,no
805,41,blue-collar,single,secondary,no,277,yes,no,no
806,52,blue-collar,divorced,primary,no,196,yes,no,no
807,29,blue-collar,single,primary,no,365,yes,yes,no
808,60,blue-collar,divorced,secondary,no,1310,no,no,no
809,32,technician,married,secondary,no,186,no,no,no
810,50,services,single,primary,no,148,yes,no,no
811,56,blue-collar,married,primary,no,862,yes,yes,no
812,48,admin.,married,secondary,no,359,yes,no,no
813,29,blue-collar,married,primary,no,190,no,no,no
814,40,blue-collar,married,secondary,no,4,yes,yes,no
815,42,admin.,divorced,secondary,no,0,yes,no,no
816,34,blue-collar,married,secondary,no,42,yes,no,no
817,51,management,married,primary,no,98,yes,no,no
818,52,technician,single,secondary,no,-181,yes,no,no
819,45,technician,married,secondary,no,118,yes,no,no
820,41,blue-collar,married,secondary,no,-15,yes,no,no
821,27,student,single,secondary,no,671,yes,no,no
822,50,blue-collar,married,secondary,no,1557,yes,no,no
823,36,blue-collar,married,primary,no,-20,yes,no,no
824,46,blue-collar,married,primary,no,323,yes,no,no
825,44,blue-collar,married,primary,no,-171,yes,no,no
826,40,blue-collar,married,secondary,no,316,yes,no,no
827,46,blue-collar,married,secondary,no,442,yes,no,no
828,58,technician,married,secondary,no,786,yes,no,no
829,30,technician,divorced,tertiary,no,-317,yes,no,no
830,29,services,single,secondary,no,-158,yes,no,no
831,41,management,married,tertiary,no,72,yes,no,no
832,44,entrepreneur,married,primary,no,58,yes,no,no
833,59,blue-collar,married,primary,no,10,yes,no,no
834,39,management,single,unknown,no,2887,yes,no,no
835,31,admin.,married,secondary,no,89,no,no,no
836,29,unknown,single,primary,no,50,yes,no,no
837,39,housemaid,married,secondary,no,365,yes,no,no
838,27,blue-collar,single,secondary,no,0,yes,no,no
839,43,technician,married,tertiary,no,743,yes,no,no
840,37,self-employed,married,primary,no,0,no,no,no
841,31,blue-collar,married,primary,no,251,yes,no,no
842,44,blue-collar,single,unknown,no,2167,yes,no,no
843,37,blue-collar,married,primary,no,321,yes,no,no
844,39,blue-collar,married,tertiary,no,-33,yes,no,no
845,33,management,single,tertiary,no,76,yes,no,no
846,37,management,divorced,tertiary,no,42,yes,no,no
847,46,blue-collar,single,secondary,no,76,yes,no,no
848,32,admin.,married,secondary,no,1293,yes,no,no
849,43,entrepreneur,married,primary,no,526,yes,no,no
850,46,admin.,married,primary,no,40,yes,no,no
851,47,blue-collar,married,primary,no,117,yes,no,no
852,31,services,single,secondary,no,671,yes,no,no
853,38,blue-collar,married,primary,no,1807,no,no,no
854,44,blue-collar,single,secondary,no,-212,yes,yes,no
855,29,services,single,secondary,no,566,no,no,no
856,43,admin.,married,tertiary,no,1924,yes,no,no
857,47,technician,married,primary,no,145,yes,no,no
858,52,blue-collar,divorced,primary,no,-57,yes,no,no
859,40,admin.,single,secondary,no,-227,yes,no,no
860,30,services,divorced,secondary,no,98,yes,no,no
861,46,blue-collar,married,secondary,no,78,yes,yes,no
