id,age,job,marital,education,default,balance,housing,loan,y
40521,54,services,married,secondary,no,88,yes,no,no
40522,41,blue-collar,married,secondary,no,641,yes,no,no
40523,40,blue-collar,married,primary,no,4436,yes,no,no
40524,49,services,married,secondary,no,254,yes,no,no
40525,51,management,married,tertiary,no,1212,yes,no,no
40526,48,blue-collar,married,secondary,no,705,no,no,no
40527,49,management,married,tertiary,no,12482,yes,yes,no
40528,32,blue-collar,single,secondary,no,1940,yes,yes,no
40529,31,technician,married,secondary,no,106,yes,no,no
40530,48,management,married,tertiary,no,489,yes,no,no
40531,46,technician,single,secondary,no,148,yes,no,no
40532,41,blue-collar,divorced,secondary,no,14,yes,yes,no
40533,47,blue-collar,married,unknown,no,1045,yes,no,no
40534,58,retired,married,primary,no,193,yes,yes,no
40535,32,blue-collar,single,secondary,no,338,yes,no,no
40536,46,blue-collar,married,primary,no,369,yes,no,yes
40537,52,entrepreneur,married,unknown,no,0,yes,no,no
40538,24,admin.,single,secondary,no,507,yes,no,no
40539,25,technician,single,tertiary,no,800,yes,no,no
40540,48,technician,married,secondary,no,4265,yes,no,no
40541,60,retired,married,secondary,no,926,yes,no,no
40542,54,retired,married,secondary,no,2626,no,no,no
40543,29,admin.,single,secondary,no,-44,yes,no,no
40544,53,retired,divorced,tertiary,no,599,yes,no,no
40545,49,management,married,tertiary,no,735,yes,no,no
40546,34,blue-collar,married,secondary,no,-100,yes,no,no
40547,37,admin.,married,secondary,no,1026,yes,no,no
40548,40,entrepreneur,married,tertiary,no,1089,yes,yes,no
40549,40,technician,married,primary,no,819,yes,no,no
40550,47,management,divorced,secondary,no,3346,yes,yes,no
40551,38,management,married,tertiary,no,258,yes,no,no
40552,25,services,single,secondary,yes,57,yes,yes,no
40553,43,technician,married,secondary,no,3285,yes,no,yes
40554,25,technician,single,tertiary,no,640,yes,no,no
40555,44,blue-collar,single,secondary,no,633,yes,no,no
40556,46,blue-collar,single,secondary,no,57,yes,no,no
40557,57,technician,divorced,secondary,no,0,yes,no,no
40558,58,admin.,married,secondary,no,749,yes,no,no
40559,48,blue-collar,married,primary,no,9004,no,no,no
40560,55,retired,married,secondary,no,188,no,no,no
40561,43,blue-collar,married,primary,no,4998,yes,no,no
40562,52,technician,married,secondary,no,0,no,no,no
40563,58,blue-collar,married,unknown,no,4871,yes,no,no
40564,48,blue-collar,married,primary,no,5154,yes,no,no
40565,31,admin.,married,secondary,no,393,yes,no,no
40566,54,blue-collar,married,secondary,no,532,yes,no,no
40567,47,blue-collar,married,primary,no,4666,no,no,no
40568,46,blue-collar,married,secondary,no,6085,yes,yes,no
40569,40,blue-collar,married,secondary,no,30,yes,no,no
40570,54,blue-collar,married,secondary,no,1288,yes,no,no
40571,46,technician,married,secondary,no,1029,yes,no,no
40572,29,admin.,single,secondary,no,993,no,no,no
40573,53,blue-collar,married,primary,no,896,yes,no,no
40574,35,technician,married,secondary,no,51,yes,no,no
40575,40,admin.,married,secondary,no,153,yes,no,no
40576,50,services,married,secondary,no,2956,yes,no,no
40577,42,blue-collar,married,secondary,no,902,yes,no,no
40578,51,admin.,married,secondary,no,513,yes,no,no
40579,42,management,married,tertiary,no,-700,yes,no,no
40580,40,self-employed,married,primary,no,771,yes,no,no
40581,55,unemployed,divorced,secondary,no,283,yes,yes,no
40582,51,management,divorced,tertiary,no,482,yes,no,no
40583,41,blue-collar,married,secondary,no,2823,yes,no,yes
40584,47,blue-collar,married,secondary,no,2775,no,no,no
40585,42,blue-collar,single,secondary,no,24,no,no,no
40586,47,blue-collar,married,primary,no,2,yes,yes,no
40587,40,blue-collar,married,secondary,no,1522,yes,yes,no
40588,41,blue-collar,married,secondary,no,923,yes,no,no
40589,54,retired,married,secondary,no,918,yes,no,no
40590,46,blue-collar,married,primary,no,1429,yes,no,no
40591,41,blue-collar,single,primary,no,22,yes,no,no
40592,34,unemployed,single,secondary,no,9,yes,no,no
40593,43,unemployed,single,primary,no,698,yes,no,no
40594,41,blue-collar,married,unknown,no,1057,yes,no,no
40595,41,services,married,primary,no,299,yes,no,no
40596,33,technician,single,secondary,no,189,yes,no,no
40597,49,blue-collar,married,primary,no,0,yes,no,no
40598,41,blue-collar,married,secondary,no,235,yes,no,no
40599,41,services,married,secondary,no,890,yes,no,no
40600,40,blue-collar,married,secondary,no,1313,no,no,no
40601,44,self-employed,divorced,secondary,no,80,yes,yes,no
40602,53,management,married,tertiary,no,193,no,no,no
40603,55,self-employed,single,secondary,no,2607,yes,no,no
40604,56,blue-collar,married,secondary,no,881,yes,no,no
40605,37,technician,married,tertiary,yes,0,yes,no,no
40606,40,entrepreneur,married,secondary,no,264,yes,no,no
40607,45,blue-collar,married,secondary,no,141,yes,yes,no
40608,53,entrepreneur,married,primary,no,694,yes,no,no
40609,56,blue-collar,divorced,secondary,no,166,yes,no,no
40610,45,technician,married,primary,no,718,yes,no,no
40611,33,admin.,single,secondary,no,1613,yes,no,no
40612,34,blue-collar,married,secondary,no,577,no,no,no
40613,49,services,married,secondary,no,892,no,no,no
40614,57,technician,married,secondary,no,3240,yes,no,no
40615,47,services,divorced,secondary,no,4906,yes,no,no
40616,32,management,single,secondary,no,160,yes,no,no
40617,51,unemployed,married,secondary,no,760,yes,no,no
40618,50,blue-collar,married,secondary,no,606,yes,no,no
40619,43,services,married,secondary,no,823,yes,no,no
40620,29,admin.,single,secondary,no,1028,yes,no,no
40621,42,blue-collar,married,primary,no,1288,yes,no,no
40622,49,retired,married,secondary,no,329,yes,no,no
40623,42,admin.,divorced,secondary,no,1811,yes,no,no
40624,29,admin.,married,secondary,no,387,yes,yes,no
40625,41,blue-collar,married,primary,no,348,yes,no,no
40626,47,management,divorced,tertiary,no,4556,yes,no,no
40627,44,unemployed,married,secondary,no,728,yes,no,no
40628,45,admin.,married,secondary,no,137,yes,no,no
40629,30,blue-collar,single,secondary,no,609,yes,no,no
40630,29,blue-collar,married,secondary,no,424,yes,yes,no
40631,41,blue-collar,married,secondary,no,2157,yes,no,no
40632,47,blue-collar,married,secondary,no,3630,yes,no,no
40633,46,technician,married,secondary,no,1465,yes,no,no
40634,44,blue-collar,married,primary,no,-295,yes,no,no
40635,49,blue-collar,married,primary,no,0,no,no,no
40636,49,blue-collar,married,secondary,no,2631,yes,no,no
40637,46,self-employed,married,secondary,no,0,yes,yes,no
40638,47,management,married,secondary,no,651,yes,no,no
40639,43,technician,single,secondary,no,0,yes,no,no
40640,20,student,single,tertiary,no,79,yes,no,no
40641,41,entrepreneur,married,secondary,no,718,yes,no,no
40642,57,management,divorced,secondary,no,3625,yes,no,no
40643,43,retired,married,primary,no,471,no,yes,no
40644,50,technician,married,tertiary,no,2938,yes,no,no
40645,58,management,married,tertiary,no,44,yes,no,no
40646,54,entrepreneur,married,secondary,no,52,yes,no,no
40647,50,blue-collar,married,secondary,no,95,yes,no,no
40648,42,housemaid,single,primary,no,5774,yes,no,no
40649,48,admin.,married,secondary,no,2235,yes,yes,no
40650,52,technician,divorced,primary,no,1500,no,no,no
40651,57,management,married,tertiary,no,2440,yes,no,no
40652,52,technician,married,secondary,no,5006,yes,no,no
40653,41,housemaid,married,primary,no,3291,yes,no,no
40654,51,retired,married,secondary,no,0,no,no,no
40655,47,technician,married,secondary,no,201,yes,no,no
40656,60,retired,married,secondary,no,2537,yes,yes,no
40657,45,blue-collar,married,secondary,no,4509,yes,no,no
40658,53,retired,married,tertiary,no,183,yes,no,no
40659,54,technician,married,tertiary,no,2883,yes,yes,no
40660,42,unemployed,married,tertiary,no,1270,yes,no,no
40661,43,self-employed,single,unknown,no,3173,no,no,yes
40662,54,technician,divorced,secondary,no,1705,yes,no,no
40663,60,entrepreneur,married,tertiary,no,1164,yes,no,no
40664,42,blue-collar,married,secondary,no,9359,yes,no,no
40665,41,blue-collar,divorced,primary,no,1563,yes,no,no
40666,46,admin.,married,secondary,no,1934,no,yes,no
40667,50,blue-collar,married,unknown,no,605,yes,no,no
40668,44,blue-collar,single,primary,no,116,yes,no,no
40669,52,admin.,married,secondary,no,225,yes,no,no
40670,47,admin.,divorced,secondary,no,106,yes,no,no
40671,40,blue-collar,divorced,secondary,no,793,yes,no,no
40672,48,blue-collar,married,primary,no,1757,yes,no,no
40673,34,housemaid,married,primary,no,87,yes,no,no
40674,40,blue-collar,married,primary,no,2651,yes,no,no
40675,54,blue-collar,married,primary,no,950,yes,no,no
40676,40,blue-collar,married,primary,no,409,yes,no,no
40677,59,blue-collar,married,primary,no,320,yes,no,yes
40678,40,entrepreneur,married,secondary,no,0,yes,yes,no
40679,44,blue-collar,married,unknown,no,146,yes,no,yes
40680,51,management,single,tertiary,no,6510,no,no,no
40681,53,technician,married,tertiary,no,4323,yes,no,no
40682,51,self-employed,divorced,secondary,no,154,yes,no,no
40683,45,services,married,secondary,no,9077,yes,no,no
40684,60,retired,married,tertiary,no,1224,yes,no,no
40685,49,blue-collar,single,primary,no,2623,yes,no,no
40686,60,blue-collar,married,primary,no,3820,no,no,no
40687,47,services,married,secondary,no,2796,yes,no,no
40688,47,admin.,single,tertiary,no,1192,yes,no,no
40689,44,blue-collar,married,secondary,no,1786,yes,no,no
40690,41,housemaid,married,tertiary,no,38,yes,no,no
40691,46,blue-collar,single,primary,no,87,no,no,no
40692,41,admin.,married,primary,no,-306,yes,no,yes
40693,57,admin.,married,unknown,no,0,yes,no,no
40694,42,services,married,unknown,no,8,yes,no,no
40695,47,blue-collar,married,secondary,no,39,yes,no,no
40696,47,blue-collar,married,secondary,no,3008,yes,yes,no
40697,54,services,divorced,primary,no,234,yes,no,no
40698,54,admin.,married,unknown,no,907,yes,no,no
40699,30,blue-collar,married,primary,no,124,yes,no,no
40700,41,blue-collar,married,secondary,no,680,yes,no,no
40701,39,unemployed,divorced,secondary,no,193,yes,no,no
40702,41,services,single,secondary,no,323,yes,no,no
40703,58,self-employed,married,secondary,no,0,yes,no,no
40704,27,blue-collar,single,primary,no,431,yes,no,no
40705,25,student,single,secondary,no,1139,yes,no,no
40706,32,admin.,single,secondary,no,287,no,no,no
40707,48,blue-collar,married,primary,no,680,yes,no,no
40708,27,services,married,secondary,no,94,yes,no,no
40709,47,admin.,married,secondary,no,257,yes,no,no
40710,52,blue-collar,married,unknown,no,826,yes,no,no
40711,30,management,single,tertiary,no,78,yes,no,no
40712,59,management,single,secondary,no,671,yes,yes,no
40713,45,services,married,secondary,no,520,yes,no,no
40714,44,technician,married,secondary,no,185,yes,no,no
40715,59,retired,married,primary,no,1423,yes,no,no
40716,41,blue-collar,married,primary,no,2453,yes,no,yes
40717,49,services,single,secondary,no,3061,yes,no,no
40718,44,blue-collar,married,primary,no,0,yes,no,no
40719,53,blue-collar,married,secondary,no,1140,yes,no,no
40720,56,services,married,secondary,no,2658,yes,no,no
40721,43,blue-collar,married,primary,no,632,yes,no,no
40722,51,blue-collar,married,primary,no,4497,yes,no,no
40723,35,self-employed,single,primary,no,181,yes,no,no
40724,32,services,married,secondary,no,55,yes,no,no
40725,25,blue-collar,single,secondary,no,0,yes,no,no
40726,36,blue-collar,married,secondary,no,412,yes,no,no
40727,49,technician,married,secondary,no,3033,no,no,no
40728,23,services,single,secondary,no,496,yes,no,no
40729,54,management,single,tertiary,no,1439,yes,no,no
40730,45,technician,married,secondary,no,-237,yes,yes,no
40731,47,technician,married,secondary,no,2781,yes,no,no
40732,55,services,married,secondary,no,151,yes,no,no
40733,31,management,single,tertiary,no,635,yes,no,no
40734,43,blue-collar,married,primary,no,2605,yes,no,no
40735,52,services,married,secondary,no,108,yes,no,no
40736,45,blue-collar,married,primary,no,91,yes,no,no
40737,45,blue-collar,married,unknown,no,110,yes,no,no
40738,46,admin.,married,secondary,no,35,no,no,no
40739,60,management,divorced,secondary,no,773,yes,yes,no
40740,29,blue-collar,married,secondary,no,1956,yes,no,no
40741,45,blue-collar,divorced,primary,no,104,yes,no,no
40742,58,retired,divorced,primary,no,6,no,no,no
40743,40,technician,married,secondary,no,75,yes,no,no
40744,27,student,single,tertiary,no,66,yes,no,no
40745,42,admin.,divorced,secondary,no,153,yes,no,yes
40746,42,admin.,divorced,secondary,no,63,no,no,no
40747,40,services,married,secondary,no,446,yes,no,yes
40748,31,technician,divorced,secondary,no,268,no,no,no
40749,51,technician,married,secondary,no,143,yes,no,no
40750,46,management,married,secondary,no,36,yes,no,no
40751,49,technician,married,secondary,no,1269,yes,no,no
40752,34,self-employed,married,tertiary,no,1029,yes,yes,no
40753,57,retired,divorced,secondary,no,70,yes,no,no
40754,33,blue-collar,divorced,secondary,no,-131,yes,no,no
40755,34,technician,single,secondary,no,0,yes,yes,no
40756,34,services,divorced,secondary,no,169,yes,no,no
40757,40,blue-collar,married,secondary,no,580,yes,no,no
40758,43,management,married,secondary,no,-26,yes,no,no
40759,36,technician,single,tertiary,no,705,yes,no,no
40760,47,blue-collar,divorced,secondary,no,380,yes,no,no
40761,32,blue-collar,married,primary,no,1877,yes,no,no
40762,56,retired,married,secondary,no,3690,yes,yes,no
40763,32,blue-collar,single,secondary,no,8,yes,no,no
40764,40,self-employed,married,tertiary,no,1126,yes,no,no
40765,38,admin.,married,secondary,no,-650,no,no,no
40766,22,admin.,single,secondary,no,118,yes,no,no
40767,31,admin.,married,secondary,no,5,no,no,no
40768,26,blue-collar,single,secondary,no,65,no,no,no
40769,38,unemployed,married,primary,no,113,yes,no,no
40770,43,management,married,secondary,no,452,yes,no,no
40771,30,technician,single,tertiary,no,236,yes,no,no
40772,55,blue-collar,married,primary,no,571,yes,no,no
40773,23,services,single,secondary,no,91,yes,no,no
40774,59,blue-collar,married,secondary,no,169,yes,no,no
40775,40,management,divorced,tertiary,no,37,yes,no,no
40776,55,management,married,primary,no,19,yes,no,no
40777,52,technician,married,secondary,no,420,no,no,no
40778,58,technician,divorced,secondary,no,906,yes,yes,no
40779,29,unemployed,single,tertiary,no,0,yes,yes,no
40780,41,admin.,married,secondary,no,338,yes,no,no
40781,38,management,married,tertiary,no,2724,yes,no,no
40782,29,technician,single,secondary,no,-166,yes,no,no
40783,27,technician,single,tertiary,no,3706,yes,no,yes
40784,53,technician,married,secondary,no,31,yes,no,no
40785,29,self-employed,single,secondary,no,272,yes,no,no
40786,28,management,married,tertiary,no,103,yes,no,no
40787,56,retired,married,unknown,no,4391,yes,no,no
40788,41,management,married,tertiary,no,223,yes,no,no
40789,46,management,divorced,tertiary,no,770,yes,no,no
40790,47,services,married,secondary,no,837,yes,yes,no
40791,29,technician,married,secondary,no,782,yes,no,no
40792,55,management,single,tertiary,no,1464,yes,no,no
40793,40,services,single,secondary,no,-61,yes,yes,no
40794,49,unemployed,divorced,secondary,no,495,yes,no,no
40795,44,blue-collar,married,tertiary,no,2185,yes,no,no
40796,48,services,married,unknown,no,1155,yes,no,no
40797,51,technician,married,secondary,no,349,yes,no,no
40798,33,technician,married,secondary,no,153,yes,no,no
40799,25,admin.,single,secondary,no,304,no,no,no
40800,42,blue-collar,married,primary,yes,398,yes,no,no
40801,35,blue-collar,married,primary,no,767,yes,no,no
40802,45,self-employed,married,secondary,no,1113,yes,no,no
40803,44,technician,single,secondary,no,696,yes,no,no
40804,28,services,single,secondary,no,317,yes,no,no
40805,54,management,single,tertiary,no,4393,yes,no,yes
40806,52,blue-collar,married,primary,no,1007,yes,no,no
40807,53,entrepreneur,married,tertiary,no,2884,yes,no,no
40808,35,services,single,secondary,no,568,yes,no,no
40809,36,services,married,secondary,no,279,no,no,no
40810,30,blue-collar,married,secondary,no,68,yes,yes,no
40811,57,retired,married,primary,no,70,yes,yes,no
40812,46,services,married,secondary,no,9,no,no,no
40813,27,services,single,secondary,no,-20,no,no,no
40814,58,self-employed,married,tertiary,no,8014,yes,no,no
40815,47,blue-collar,married,unknown,no,584,yes,no,no
40816,60,management,divorced,tertiary,no,2589,yes,no,no
40817,26,technician,divorced,secondary,no,379,yes,yes,no
40818,54,services,married,secondary,no,2431,yes,no,no
40819,57,services,divorced,primary,no,1920,no,no,no
